layer,input_index,output_index,weight
fc3.weight,55,17,0
fc3.weight,56,17,0
fc3.weight,57,17,0
fc3.weight,58,17,0
fc3.weight,59,17,0
fc3.weight,60,17,0
fc3.weight,61,17,0
fc3.weight,62,17,0
fc3.weight,63,17,0
fc3.weight,64,17,0
fc3.weight,65,17,0
fc3.weight,66,17,0
fc3.weight,67,17,0
fc3.weight,68,17,0
fc3.weight,69,17,0
fc3.weight,70,17,0
fc3.weight,71,17,0
fc3.weight,72,17,0
fc3.weight,73,17,0
fc3.weight,74,17,0
fc3.weight,75,17,0
fc3.weight,76,17,0
fc3.weight,77,17,0
fc3.weight,78,17,0
fc3.weight,79,17,0
fc3.weight,80,17,0
fc3.weight,81,17,0
fc3.weight,82,17,0
fc3.weight,83,17,0
fc3.weight,84,17,0
fc3.weight,85,17,0
fc3.weight,86,17,0
fc3.weight,87,17,0
fc3.weight,88,17,0
fc3.weight,89,17,0
fc3.weight,90,17,0
fc3.weight,91,17,0
fc3.weight,92,17,0
fc3.weight,93,17,0
fc3.weight,94,17,0
fc3.weight,95,17,0
fc3.weight,96,17,0
fc3.weight,97,17,0
fc3.weight,98,17,0
fc3.weight,99,17,0
fc3.weight,100,17,0
fc3.weight,101,17,0
fc3.weight,102,17,0
fc3.weight,103,17,0
fc3.weight,104,17,0
fc3.weight,105,17,0
fc3.weight,106,17,0
fc3.weight,107,17,0
fc3.weight,108,17,0
fc3.weight,109,17,0
fc3.weight,110,17,0
fc3.weight,111,17,0
fc3.weight,112,17,0
fc3.weight,113,17,0
fc3.weight,114,17,0
fc3.weight,115,17,0
fc3.weight,116,17,0
fc3.weight,117,17,0
fc3.weight,118,17,0
fc3.weight,119,17,0
fc3.weight,120,17,0
fc3.weight,121,17,0
fc3.weight,122,17,0
fc3.weight,123,17,0
fc3.weight,124,17,0
fc3.weight,125,17,0
fc3.weight,126,17,0
fc3.weight,127,17,0
fc3.weight,0,18,-188
fc3.weight,1,18,33
fc3.weight,2,18,-351
fc3.weight,3,18,-18
fc3.weight,4,18,0
fc3.weight,5,18,0
fc3.weight,6,18,-165
fc3.weight,7,18,-154
fc3.weight,8,18,106
fc3.weight,9,18,0
fc3.weight,10,18,-165
fc3.weight,11,18,-1136
fc3.weight,12,18,760
fc3.weight,13,18,-754
fc3.weight,14,18,0
fc3.weight,15,18,0
fc3.weight,16,18,-217
fc3.weight,17,18,91
fc3.weight,18,18,0
fc3.weight,19,18,150
fc3.weight,20,18,-1319
fc3.weight,21,18,-4919
fc3.weight,22,18,-105
fc3.weight,23,18,-568
fc3.weight,24,18,294
fc3.weight,25,18,-454
fc3.weight,26,18,670
fc3.weight,27,18,0
fc3.weight,28,18,277
fc3.weight,29,18,0
fc3.weight,30,18,0
fc3.weight,31,18,705
fc3.weight,32,18,501
fc3.weight,33,18,0
fc3.weight,34,18,0
fc3.weight,35,18,-514
fc3.weight,36,18,-20
fc3.weight,37,18,0
fc3.weight,38,18,-138
fc3.weight,39,18,0
fc3.weight,40,18,-394
fc3.weight,41,18,0
fc3.weight,42,18,-562
fc3.weight,43,18,-1281
fc3.weight,44,18,0
fc3.weight,45,18,131
fc3.weight,46,18,0
fc3.weight,47,18,-295
fc3.weight,48,18,331
fc3.weight,49,18,-1367
fc3.weight,50,18,-200
fc3.weight,51,18,73
fc3.weight,52,18,-125
fc3.weight,53,18,0
fc3.weight,54,18,100
fc3.weight,55,18,612
fc3.weight,56,18,0
fc3.weight,57,18,949
fc3.weight,58,18,280
fc3.weight,59,18,-308
fc3.weight,60,18,0
fc3.weight,61,18,232
fc3.weight,62,18,0
fc3.weight,63,18,0
fc3.weight,64,18,0
fc3.weight,65,18,-18
fc3.weight,66,18,-247
fc3.weight,67,18,408
fc3.weight,68,18,-140
fc3.weight,69,18,-246
fc3.weight,70,18,-549
fc3.weight,71,18,0
fc3.weight,72,18,-11
fc3.weight,73,18,-382
fc3.weight,74,18,221
fc3.weight,75,18,-21
fc3.weight,76,18,621
fc3.weight,77,18,-1175
fc3.weight,78,18,502
fc3.weight,79,18,0
fc3.weight,80,18,0
fc3.weight,81,18,0
fc3.weight,82,18,-273
fc3.weight,83,18,0
fc3.weight,84,18,0
fc3.weight,85,18,0
fc3.weight,86,18,-39
fc3.weight,87,18,0
fc3.weight,88,18,0
fc3.weight,89,18,1112
fc3.weight,90,18,0
fc3.weight,91,18,-2391
fc3.weight,92,18,1217
fc3.weight,93,18,-533
fc3.weight,94,18,144
fc3.weight,95,18,172
fc3.weight,96,18,-72
fc3.weight,97,18,2860
fc3.weight,98,18,0
fc3.weight,99,18,3
fc3.weight,100,18,0
fc3.weight,101,18,100
fc3.weight,102,18,-1023
fc3.weight,103,18,4
fc3.weight,104,18,-127
fc3.weight,105,18,283
fc3.weight,106,18,460
fc3.weight,107,18,0
fc3.weight,108,18,-133
fc3.weight,109,18,-500
fc3.weight,110,18,0
fc3.weight,111,18,467
fc3.weight,112,18,-54
fc3.weight,113,18,0
fc3.weight,114,18,-435
fc3.weight,115,18,433
fc3.weight,116,18,503
fc3.weight,117,18,436
fc3.weight,118,18,0
fc3.weight,119,18,0
fc3.weight,120,18,173
fc3.weight,121,18,0
fc3.weight,122,18,0
fc3.weight,123,18,-3534
fc3.weight,124,18,317
fc3.weight,125,18,387
fc3.weight,126,18,394
fc3.weight,127,18,-369
fc3.weight,0,19,-414
fc3.weight,1,19,-741
fc3.weight,2,19,-386
fc3.weight,3,19,-51
fc3.weight,4,19,0
fc3.weight,5,19,0
fc3.weight,6,19,185
fc3.weight,7,19,-124
fc3.weight,8,19,34
fc3.weight,9,19,0
fc3.weight,10,19,29
fc3.weight,11,19,-1001
fc3.weight,12,19,1777
fc3.weight,13,19,-3884
fc3.weight,14,19,0
fc3.weight,15,19,0
fc3.weight,16,19,425
fc3.weight,17,19,-159
fc3.weight,18,19,0
fc3.weight,19,19,-1425
fc3.weight,20,19,-330
fc3.weight,21,19,554
fc3.weight,22,19,1613
fc3.weight,23,19,5
fc3.weight,24,19,-995
fc3.weight,25,19,333
fc3.weight,26,19,171
fc3.weight,27,19,0
fc3.weight,28,19,-962
fc3.weight,29,19,0
fc3.weight,30,19,0
fc3.weight,31,19,-432
fc3.weight,32,19,65
fc3.weight,33,19,0
fc3.weight,34,19,0
fc3.weight,35,19,42
fc3.weight,36,19,253
fc3.weight,37,19,0
fc3.weight,38,19,-1254
fc3.weight,39,19,0
fc3.weight,40,19,219
fc3.weight,41,19,0
fc3.weight,42,19,-530
fc3.weight,43,19,44
fc3.weight,44,19,0
fc3.weight,45,19,3613
fc3.weight,46,19,0
fc3.weight,47,19,173
fc3.weight,48,19,30
fc3.weight,49,19,-1861
fc3.weight,50,19,-520
fc3.weight,51,19,298
fc3.weight,52,19,85
fc3.weight,53,19,0
fc3.weight,54,19,337
fc3.weight,55,19,61
fc3.weight,56,19,0
fc3.weight,57,19,408
fc3.weight,58,19,1514
fc3.weight,59,19,-139
fc3.weight,60,19,0
fc3.weight,61,19,-293
fc3.weight,62,19,0
fc3.weight,63,19,0
fc3.weight,64,19,0
fc3.weight,65,19,-260
fc3.weight,66,19,518
fc3.weight,67,19,280
fc3.weight,68,19,-806
fc3.weight,69,19,2026
fc3.weight,70,19,104
fc3.weight,71,19,0
fc3.weight,72,19,-3440
fc3.weight,73,19,230
fc3.weight,74,19,-89
fc3.weight,75,19,-3656
fc3.weight,76,19,-470
fc3.weight,77,19,-1106
fc3.weight,78,19,396
fc3.weight,79,19,0
fc3.weight,80,19,0
fc3.weight,81,19,0
fc3.weight,82,19,-47
fc3.weight,83,19,0
fc3.weight,84,19,0
fc3.weight,85,19,0
fc3.weight,86,19,472
fc3.weight,87,19,0
fc3.weight,88,19,0
fc3.weight,89,19,124
fc3.weight,90,19,0
fc3.weight,91,19,-6992
fc3.weight,92,19,2548
fc3.weight,93,19,-415
fc3.weight,94,19,-1664
fc3.weight,95,19,-2020
fc3.weight,96,19,119
fc3.weight,97,19,2675
fc3.weight,98,19,0
fc3.weight,99,19,201
fc3.weight,100,19,0
fc3.weight,101,19,-104
fc3.weight,102,19,1491
fc3.weight,103,19,297
fc3.weight,104,19,-81
fc3.weight,105,19,31
fc3.weight,106,19,-537
fc3.weight,107,19,0
fc3.weight,108,19,-1488
fc3.weight,109,19,-1384
fc3.weight,110,19,0
fc3.weight,111,19,-600
fc3.weight,112,19,-143
fc3.weight,113,19,0
fc3.weight,114,19,-693
fc3.weight,115,19,1117
fc3.weight,116,19,170
fc3.weight,117,19,-359
fc3.weight,118,19,0
fc3.weight,119,19,0
fc3.weight,120,19,248
fc3.weight,121,19,0
fc3.weight,122,19,0
fc3.weight,123,19,439
fc3.weight,124,19,-1512
fc3.weight,125,19,-3159
fc3.weight,126,19,268
fc3.weight,127,19,427
fc3.weight,0,20,256
fc3.weight,1,20,380
fc3.weight,2,20,43
fc3.weight,3,20,11
fc3.weight,4,20,0
fc3.weight,5,20,0
fc3.weight,6,20,-3841
fc3.weight,7,20,386
fc3.weight,8,20,-6302
fc3.weight,9,20,0
fc3.weight,10,20,-303
fc3.weight,11,20,938
fc3.weight,12,20,890
fc3.weight,13,20,14
fc3.weight,14,20,0
fc3.weight,15,20,0
fc3.weight,16,20,-237
fc3.weight,17,20,-18
fc3.weight,18,20,0
fc3.weight,19,20,413
fc3.weight,20,20,371
fc3.weight,21,20,-599
fc3.weight,22,20,89
fc3.weight,23,20,-378
fc3.weight,24,20,154
fc3.weight,25,20,-134
fc3.weight,26,20,-3713
fc3.weight,27,20,0
fc3.weight,28,20,692
fc3.weight,29,20,0
fc3.weight,30,20,0
fc3.weight,31,20,595
fc3.weight,32,20,-2661
fc3.weight,33,20,0
fc3.weight,34,20,0
fc3.weight,35,20,826
fc3.weight,36,20,105
fc3.weight,37,20,0
fc3.weight,38,20,-320
fc3.weight,39,20,0
fc3.weight,40,20,-96
fc3.weight,41,20,0
fc3.weight,42,20,-23
fc3.weight,43,20,65
fc3.weight,44,20,0
fc3.weight,45,20,-289
fc3.weight,46,20,0
fc3.weight,47,20,183
fc3.weight,48,20,1319
fc3.weight,49,20,-72
fc3.weight,50,20,561
fc3.weight,51,20,-2102
fc3.weight,52,20,-20
fc3.weight,53,20,0
fc3.weight,54,20,56
fc3.weight,55,20,611
fc3.weight,56,20,0
fc3.weight,57,20,78
fc3.weight,58,20,-219
fc3.weight,59,20,-320
fc3.weight,60,20,0
fc3.weight,61,20,63
fc3.weight,62,20,0
fc3.weight,63,20,0
fc3.weight,64,20,0
fc3.weight,65,20,344
fc3.weight,66,20,-458
fc3.weight,67,20,-737
fc3.weight,68,20,-30
fc3.weight,69,20,-783
fc3.weight,70,20,-2615
fc3.weight,71,20,0
fc3.weight,72,20,43
fc3.weight,73,20,-76
fc3.weight,74,20,572
fc3.weight,75,20,116
fc3.weight,76,20,35
fc3.weight,77,20,-291
fc3.weight,78,20,1045
fc3.weight,79,20,0
fc3.weight,80,20,0
fc3.weight,81,20,0
fc3.weight,82,20,-2
fc3.weight,83,20,0
fc3.weight,84,20,0
fc3.weight,85,20,0
fc3.weight,86,20,264
fc3.weight,87,20,0
fc3.weight,88,20,0
fc3.weight,89,20,-5402
fc3.weight,90,20,0
fc3.weight,91,20,-21
fc3.weight,92,20,526
fc3.weight,93,20,156
fc3.weight,94,20,368
fc3.weight,95,20,-10
fc3.weight,96,20,23
fc3.weight,97,20,-4428
fc3.weight,98,20,0
fc3.weight,99,20,-2811
fc3.weight,100,20,0
fc3.weight,101,20,420
fc3.weight,102,20,-13
fc3.weight,103,20,-80
fc3.weight,104,20,-211
fc3.weight,105,20,31
fc3.weight,106,20,560
fc3.weight,107,20,0
fc3.weight,108,20,150
fc3.weight,109,20,905
fc3.weight,110,20,0
fc3.weight,111,20,-63
fc3.weight,112,20,-217
fc3.weight,113,20,0
fc3.weight,114,20,91
fc3.weight,115,20,-635
fc3.weight,116,20,-315
fc3.weight,117,20,286
fc3.weight,118,20,0
fc3.weight,119,20,0
fc3.weight,120,20,-111
fc3.weight,121,20,0
fc3.weight,122,20,0
fc3.weight,123,20,773
fc3.weight,124,20,-118
fc3.weight,125,20,-1211
fc3.weight,126,20,-81
fc3.weight,127,20,-5534
fc3.weight,0,21,595
fc3.weight,1,21,-81
fc3.weight,2,21,-436
fc3.weight,3,21,323
fc3.weight,4,21,0
fc3.weight,5,21,0
fc3.weight,6,21,-400
fc3.weight,7,21,-725
fc3.weight,8,21,579
fc3.weight,9,21,0
fc3.weight,10,21,95
fc3.weight,11,21,248
fc3.weight,12,21,1166
fc3.weight,13,21,-1197
fc3.weight,14,21,0
fc3.weight,15,21,0
fc3.weight,16,21,42
fc3.weight,17,21,540
fc3.weight,18,21,0
fc3.weight,19,21,408
fc3.weight,20,21,772
fc3.weight,21,21,104
fc3.weight,22,21,-98
fc3.weight,23,21,-161
fc3.weight,24,21,-68
fc3.weight,25,21,-534
fc3.weight,26,21,820
fc3.weight,27,21,0
fc3.weight,28,21,560
fc3.weight,29,21,0
fc3.weight,30,21,0
fc3.weight,31,21,-881
fc3.weight,32,21,-719
fc3.weight,33,21,0
fc3.weight,34,21,0
fc3.weight,35,21,1237
fc3.weight,36,21,-380
fc3.weight,37,21,0
fc3.weight,38,21,190
fc3.weight,39,21,0
fc3.weight,40,21,-752
fc3.weight,41,21,0
fc3.weight,42,21,-776
fc3.weight,43,21,-350
fc3.weight,44,21,0
fc3.weight,45,21,-1161
fc3.weight,46,21,0
fc3.weight,47,21,598
fc3.weight,48,21,721
fc3.weight,49,21,-909
fc3.weight,50,21,-403
fc3.weight,51,21,336
fc3.weight,52,21,50
fc3.weight,53,21,0
fc3.weight,54,21,543
fc3.weight,55,21,112
fc3.weight,56,21,0
fc3.weight,57,21,757
fc3.weight,58,21,463
fc3.weight,59,21,-412
fc3.weight,60,21,0
fc3.weight,61,21,-44
fc3.weight,62,21,0
fc3.weight,63,21,0
fc3.weight,64,21,0
fc3.weight,65,21,-208
fc3.weight,66,21,-2219
fc3.weight,67,21,455
fc3.weight,68,21,-5
fc3.weight,69,21,-548
fc3.weight,70,21,-67
fc3.weight,71,21,0
fc3.weight,72,21,74
fc3.weight,73,21,-142
fc3.weight,74,21,339
fc3.weight,75,21,-75
fc3.weight,76,21,-1414
fc3.weight,77,21,-147
fc3.weight,78,21,-203
fc3.weight,79,21,0
fc3.weight,80,21,0
fc3.weight,81,21,0
fc3.weight,82,21,-285
fc3.weight,83,21,0
fc3.weight,84,21,0
fc3.weight,85,21,0
fc3.weight,86,21,-528
fc3.weight,87,21,0
fc3.weight,88,21,0
fc3.weight,89,21,221
fc3.weight,90,21,0
fc3.weight,91,21,-1206
fc3.weight,92,21,567
fc3.weight,93,21,598
fc3.weight,94,21,-646
fc3.weight,95,21,310
fc3.weight,96,21,138
fc3.weight,97,21,-4836
fc3.weight,98,21,0
fc3.weight,99,21,4
fc3.weight,100,21,0
fc3.weight,101,21,-28
fc3.weight,102,21,-1173
fc3.weight,103,21,-513
fc3.weight,104,21,-19
fc3.weight,105,21,-1512
fc3.weight,106,21,176
fc3.weight,107,21,0
fc3.weight,108,21,428
fc3.weight,109,21,-245
fc3.weight,110,21,0
fc3.weight,111,21,270
fc3.weight,112,21,123
fc3.weight,113,21,0
fc3.weight,114,21,-1599
fc3.weight,115,21,-455
fc3.weight,116,21,-245
fc3.weight,117,21,-106
fc3.weight,118,21,0
fc3.weight,119,21,0
fc3.weight,120,21,89
fc3.weight,121,21,0
fc3.weight,122,21,0
fc3.weight,123,21,838
fc3.weight,124,21,-241
fc3.weight,125,21,-366
fc3.weight,126,21,-192
fc3.weight,127,21,-295
fc3.weight,0,22,-149
fc3.weight,1,22,-2474
fc3.weight,2,22,198
fc3.weight,3,22,38
fc3.weight,4,22,0
fc3.weight,5,22,0
fc3.weight,6,22,2577
fc3.weight,7,22,306
fc3.weight,8,22,-93
fc3.weight,9,22,0
fc3.weight,10,22,-14
fc3.weight,11,22,2890
fc3.weight,12,22,-2172
fc3.weight,13,22,231
fc3.weight,14,22,0
fc3.weight,15,22,0
fc3.weight,16,22,508
fc3.weight,17,22,-106
fc3.weight,18,22,0
fc3.weight,19,22,247
fc3.weight,20,22,-2624
fc3.weight,21,22,617
fc3.weight,22,22,-102
fc3.weight,23,22,-14
fc3.weight,24,22,-4897
fc3.weight,25,22,141
fc3.weight,26,22,1497
fc3.weight,27,22,0
fc3.weight,28,22,-109
fc3.weight,29,22,0
fc3.weight,30,22,0
fc3.weight,31,22,-2078
fc3.weight,32,22,-178
fc3.weight,33,22,0
fc3.weight,34,22,0
fc3.weight,35,22,-517
fc3.weight,36,22,147
fc3.weight,37,22,0
fc3.weight,38,22,-138
fc3.weight,39,22,0
fc3.weight,40,22,-4185
fc3.weight,41,22,0
fc3.weight,42,22,-130
fc3.weight,43,22,-84
fc3.weight,44,22,0
fc3.weight,45,22,-741
fc3.weight,46,22,0
fc3.weight,47,22,205
fc3.weight,48,22,233
fc3.weight,49,22,-383
fc3.weight,50,22,-1176
fc3.weight,51,22,1033
fc3.weight,52,22,130
fc3.weight,53,22,0
fc3.weight,54,22,309
fc3.weight,55,22,-470
fc3.weight,56,22,0
fc3.weight,57,22,281
fc3.weight,58,22,-3193
fc3.weight,59,22,406
fc3.weight,60,22,0
fc3.weight,61,22,96
fc3.weight,62,22,0
fc3.weight,63,22,0
fc3.weight,64,22,0
fc3.weight,65,22,-309
fc3.weight,66,22,-1843
fc3.weight,67,22,-780
fc3.weight,68,22,-145
fc3.weight,69,22,1481
fc3.weight,70,22,265
fc3.weight,71,22,0
fc3.weight,72,22,-633
fc3.weight,73,22,48
fc3.weight,74,22,660
fc3.weight,75,22,134
fc3.weight,76,22,-307
fc3.weight,77,22,2925
fc3.weight,78,22,-863
fc3.weight,79,22,0
fc3.weight,80,22,0
fc3.weight,81,22,0
fc3.weight,82,22,-81
fc3.weight,83,22,0
fc3.weight,84,22,0
fc3.weight,85,22,0
fc3.weight,86,22,-305
fc3.weight,87,22,0
fc3.weight,88,22,0
fc3.weight,89,22,2609
fc3.weight,90,22,0
fc3.weight,91,22,-3227
fc3.weight,92,22,-2278
fc3.weight,93,22,203
fc3.weight,94,22,407
fc3.weight,95,22,155
fc3.weight,96,22,101
fc3.weight,97,22,-3557
fc3.weight,98,22,0
fc3.weight,99,22,526
fc3.weight,100,22,0
fc3.weight,101,22,527
fc3.weight,102,22,-492
fc3.weight,103,22,26
fc3.weight,104,22,-242
fc3.weight,105,22,343
fc3.weight,106,22,52
fc3.weight,107,22,0
fc3.weight,108,22,-31
fc3.weight,109,22,-42
fc3.weight,110,22,0
fc3.weight,111,22,163
fc3.weight,112,22,-167
fc3.weight,113,22,0
fc3.weight,114,22,-83
fc3.weight,115,22,-1544
fc3.weight,116,22,-174
fc3.weight,117,22,-206
fc3.weight,118,22,0
fc3.weight,119,22,0
fc3.weight,120,22,34
fc3.weight,121,22,0
fc3.weight,122,22,0
fc3.weight,123,22,-1508
fc3.weight,124,22,-1280
fc3.weight,125,22,840
fc3.weight,126,22,589
fc3.weight,127,22,-2495
fc3.weight,0,23,-2098
fc3.weight,1,23,520
fc3.weight,2,23,-898
fc3.weight,3,23,-98
fc3.weight,4,23,0
fc3.weight,5,23,0
fc3.weight,6,23,334
fc3.weight,7,23,673
fc3.weight,8,23,-265
fc3.weight,9,23,0
fc3.weight,10,23,476
fc3.weight,11,23,1092
fc3.weight,12,23,-454
fc3.weight,13,23,-6653
fc3.weight,14,23,0
fc3.weight,15,23,0
fc3.weight,16,23,368
fc3.weight,17,23,-70
fc3.weight,18,23,0
fc3.weight,19,23,-634
fc3.weight,20,23,31
fc3.weight,21,23,-801
fc3.weight,22,23,-18
fc3.weight,23,23,382
fc3.weight,24,23,-269
fc3.weight,25,23,222
fc3.weight,26,23,2083
fc3.weight,27,23,0
fc3.weight,28,23,-194
fc3.weight,29,23,0
fc3.weight,30,23,0
fc3.weight,31,23,279
fc3.weight,32,23,1214
fc3.weight,33,23,0
fc3.weight,34,23,0
fc3.weight,35,23,320
fc3.weight,36,23,-207
fc3.weight,37,23,0
fc3.weight,38,23,75
fc3.weight,39,23,0
fc3.weight,40,23,-153
fc3.weight,41,23,0
fc3.weight,42,23,832
fc3.weight,43,23,-858
fc3.weight,44,23,0
fc3.weight,45,23,137
fc3.weight,46,23,0
fc3.weight,47,23,-808
fc3.weight,48,23,-229
fc3.weight,49,23,572
fc3.weight,50,23,606
fc3.weight,51,23,1474
fc3.weight,52,23,-565
fc3.weight,53,23,0
fc3.weight,54,23,637
fc3.weight,55,23,106
fc3.weight,56,23,0
fc3.weight,57,23,-567
fc3.weight,58,23,56
fc3.weight,59,23,205
fc3.weight,60,23,0
fc3.weight,61,23,-30
fc3.weight,62,23,0
fc3.weight,63,23,0
fc3.weight,64,23,0
fc3.weight,65,23,-8
fc3.weight,66,23,1395
fc3.weight,67,23,-610
fc3.weight,68,23,-124
fc3.weight,69,23,486
fc3.weight,70,23,416
fc3.weight,71,23,0
fc3.weight,72,23,551
fc3.weight,73,23,-598
fc3.weight,74,23,-1393
fc3.weight,75,23,311
fc3.weight,76,23,1485
fc3.weight,77,23,-239
fc3.weight,78,23,524
fc3.weight,79,23,0
fc3.weight,80,23,0
fc3.weight,81,23,0
fc3.weight,82,23,-201
fc3.weight,83,23,0
fc3.weight,84,23,0
fc3.weight,85,23,0
fc3.weight,86,23,205
fc3.weight,87,23,0
fc3.weight,88,23,0
fc3.weight,89,23,-334
fc3.weight,90,23,0
fc3.weight,91,23,904
fc3.weight,92,23,-128
fc3.weight,93,23,167
fc3.weight,94,23,-893
fc3.weight,95,23,217
fc3.weight,96,23,-87
fc3.weight,97,23,2889
fc3.weight,98,23,0
fc3.weight,99,23,954
fc3.weight,100,23,0
fc3.weight,101,23,118
fc3.weight,102,23,186
fc3.weight,103,23,-215
fc3.weight,104,23,335
fc3.weight,105,23,-1669
fc3.weight,106,23,451
fc3.weight,107,23,0
fc3.weight,108,23,-2424
fc3.weight,109,23,-77
fc3.weight,110,23,0
fc3.weight,111,23,-168
fc3.weight,112,23,-272
fc3.weight,113,23,0
fc3.weight,114,23,1595
fc3.weight,115,23,-655
fc3.weight,116,23,-162
fc3.weight,117,23,1150
fc3.weight,118,23,0
fc3.weight,119,23,0
fc3.weight,120,23,162
fc3.weight,121,23,0
fc3.weight,122,23,0
fc3.weight,123,23,109
fc3.weight,124,23,169
fc3.weight,125,23,785
fc3.weight,126,23,327
fc3.weight,127,23,-142
fc3.weight,0,24,0
fc3.weight,1,24,0
fc3.weight,2,24,0
fc3.weight,3,24,0
fc3.weight,4,24,0
fc3.weight,5,24,0
fc3.weight,6,24,0
fc3.weight,7,24,0
fc3.weight,8,24,0
fc3.weight,9,24,0
fc3.weight,10,24,0
fc3.weight,11,24,0
fc3.weight,12,24,0
fc3.weight,13,24,0
fc3.weight,14,24,0
fc3.weight,15,24,0
fc3.weight,16,24,0
fc3.weight,17,24,0
fc3.weight,18,24,0
fc3.weight,19,24,0
fc3.weight,20,24,0
fc3.weight,21,24,0
fc3.weight,22,24,0
fc3.weight,23,24,0
fc3.weight,24,24,0
fc3.weight,25,24,0
fc3.weight,26,24,0
fc3.weight,27,24,0
fc3.weight,28,24,0
fc3.weight,29,24,0
fc3.weight,30,24,0
fc3.weight,31,24,0
fc3.weight,32,24,0
fc3.weight,33,24,0
fc3.weight,34,24,0
fc3.weight,35,24,0
fc3.weight,36,24,0
fc3.weight,37,24,0
fc3.weight,38,24,0
fc3.weight,39,24,0
fc3.weight,40,24,0
fc3.weight,41,24,0
fc3.weight,42,24,0
fc3.weight,43,24,0
fc3.weight,44,24,0
fc3.weight,45,24,0
fc3.weight,46,24,0
fc3.weight,47,24,0
fc3.weight,48,24,0
fc3.weight,49,24,0
fc3.weight,50,24,0
fc3.weight,51,24,0
fc3.weight,52,24,0
fc3.weight,53,24,0
fc3.weight,54,24,0
fc3.weight,55,24,0
fc3.weight,56,24,0
fc3.weight,57,24,0
fc3.weight,58,24,0
fc3.weight,59,24,0
fc3.weight,60,24,0
fc3.weight,61,24,0
fc3.weight,62,24,0
fc3.weight,63,24,0
fc3.weight,64,24,0
fc3.weight,65,24,0
fc3.weight,66,24,0
fc3.weight,67,24,0
fc3.weight,68,24,0
fc3.weight,69,24,0
fc3.weight,70,24,0
fc3.weight,71,24,0
fc3.weight,72,24,0
fc3.weight,73,24,0
fc3.weight,74,24,0
fc3.weight,75,24,0
fc3.weight,76,24,0
fc3.weight,77,24,0
fc3.weight,78,24,0
fc3.weight,79,24,0
fc3.weight,80,24,0
fc3.weight,81,24,0
fc3.weight,82,24,0
fc3.weight,83,24,0
fc3.weight,84,24,0
fc3.weight,85,24,0
fc3.weight,86,24,0
fc3.weight,87,24,0
fc3.weight,88,24,0
fc3.weight,89,24,0
fc3.weight,90,24,0
fc3.weight,91,24,0
fc3.weight,92,24,0
fc3.weight,93,24,0
fc3.weight,94,24,0
fc3.weight,95,24,0
fc3.weight,96,24,0
fc3.weight,97,24,0
fc3.weight,98,24,0
fc3.weight,99,24,0
fc3.weight,100,24,0
fc3.weight,101,24,0
fc3.weight,102,24,0
fc3.weight,103,24,0
fc3.weight,104,24,0
fc3.weight,105,24,0
fc3.weight,106,24,0
fc3.weight,107,24,0
fc3.weight,108,24,0
fc3.weight,109,24,0
fc3.weight,110,24,0
fc3.weight,111,24,0
fc3.weight,112,24,0
fc3.weight,113,24,0
fc3.weight,114,24,0
fc3.weight,115,24,0
fc3.weight,116,24,0
fc3.weight,117,24,0
fc3.weight,118,24,0
fc3.weight,119,24,0
fc3.weight,120,24,0
fc3.weight,121,24,0
fc3.weight,122,24,0
fc3.weight,123,24,0
fc3.weight,124,24,0
fc3.weight,125,24,0
fc3.weight,126,24,0
fc3.weight,127,24,0
fc3.weight,0,25,0
fc3.weight,1,25,0
fc3.weight,2,25,0
fc3.weight,3,25,0
fc3.weight,4,25,0
fc3.weight,5,25,0
fc3.weight,6,25,0
fc3.weight,7,25,0
fc3.weight,8,25,0
fc3.weight,9,25,0
fc3.weight,10,25,0
fc3.weight,11,25,0
fc3.weight,12,25,0
fc3.weight,13,25,0
fc3.weight,14,25,0
fc3.weight,15,25,0
fc3.weight,16,25,0
fc3.weight,17,25,0
fc3.weight,18,25,0
fc3.weight,19,25,0
fc3.weight,20,25,0
fc3.weight,21,25,0
fc3.weight,22,25,0
fc3.weight,23,25,0
fc3.weight,24,25,0
fc3.weight,25,25,0
fc3.weight,26,25,0
fc3.weight,27,25,0
fc3.weight,28,25,0
fc3.weight,29,25,0
fc3.weight,30,25,0
fc3.weight,31,25,0
fc3.weight,32,25,0
fc3.weight,33,25,0
fc3.weight,34,25,0
fc3.weight,35,25,0
fc3.weight,36,25,0
fc3.weight,37,25,0
fc3.weight,38,25,0
fc3.weight,39,25,0
fc3.weight,40,25,0
fc3.weight,41,25,0
fc3.weight,42,25,0
fc3.weight,43,25,0
fc3.weight,44,25,0
fc3.weight,45,25,0
fc3.weight,46,25,0
fc3.weight,47,25,0
fc3.weight,48,25,0
fc3.weight,49,25,0
fc3.weight,50,25,0
fc3.weight,51,25,0
fc3.weight,52,25,0
fc3.weight,53,25,0
fc3.weight,54,25,0
fc3.weight,55,25,0
fc3.weight,56,25,0
fc3.weight,57,25,0
fc3.weight,58,25,0
fc3.weight,59,25,0
fc3.weight,60,25,0
fc3.weight,61,25,0
fc3.weight,62,25,0
fc3.weight,63,25,0
fc3.weight,64,25,0
fc3.weight,65,25,0
fc3.weight,66,25,0
fc3.weight,67,25,0
fc3.weight,68,25,0
fc3.weight,69,25,0
fc3.weight,70,25,0
fc3.weight,71,25,0
fc3.weight,72,25,0
fc3.weight,73,25,0
fc3.weight,74,25,0
fc3.weight,75,25,0
fc3.weight,76,25,0
fc3.weight,77,25,0
